0.595,0.5,0.18,1.053,0.39,13
0.615,0.5,0.165,1.1765,0.345,17
0.565,0.46,0.15,0.8765,0.275,10
0.525,0.43,0.125,0.813,0.1775,12
0.455,0.375,0.125,0.458,0.12,10
0.52,0.41,0.16,0.712,0.225,10
0.645,0.49,0.19,1.3065,0.345,18
0.5,0.4,0.165,0.7105,0.225,20
0.47,0.35,0.115,0.487,0.155,8
0.65,0.515,0.215,1.498,0.425,16
0.67,0.535,0.185,1.597,0.47,21
0.49,0.37,0.115,0.541,0.185,11
0.475,0.4,0.115,0.541,0.21,13
0.35,0.275,0.065,0.205,0.07,10
0.54,0.44,0.16,1.0905,0.355,15
0.525,0.4,0.115,0.6295,0.18,11
0.53,0.4,0.165,0.772,0.23,12
0.525,0.415,0.15,0.7155,0.27,13
0.53,0.425,0.13,0.717,0.255,13
0.465,0.39,0.11,0.6355,0.225,13
0.515,0.395,0.14,0.686,0.22,12
0.555,0.44,0.155,1.016,0.263,10
0.61,0.5,0.18,1.438,0.3345,9
0.68,0.55,0.19,1.807,0.515,11
0.72,0.575,0.195,2.1505,0.585,10
0.525,0.41,0.115,0.7745,0.18,7
0.585,0.45,0.125,0.874,0.225,6
0.645,0.525,0.17,1.37,0.34,10
0.655,0.545,0.185,1.759,0.547,11
0.67,0.52,0.195,1.8065,0.5055,11
0.555,0.43,0.14,0.7545,0.2015,9
0.585,0.46,0.15,1.0035,0.2515,11
0.62,0.465,0.14,1.011,0.255,8
0.64,0.525,0.175,1.382,0.37,9
0.68,0.55,0.175,1.473,0.4295,11
0.69,0.58,0.195,1.658,0.4715,10
0.575,0.45,0.12,0.9585,0.275,12
0.575,0.46,0.165,0.9575,0.236,10
0.58,0.46,0.135,0.926,0.275,8
0.58,0.425,0.155,0.873,0.239,10
0.625,0.495,0.16,1.234,0.35,13
0.625,0.485,0.165,1.2255,0.36,10
0.635,0.5,0.18,1.2565,0.35,10
0.645,0.5,0.15,1.159,0.31,9
0.69,0.535,0.185,1.826,0.499,11
0.695,0.56,0.185,1.7715,0.437,10
0.63,0.515,0.16,1.336,0.35,11
0.64,0.49,0.18,1.36,0.305,9
0.575,0.48,0.17,1.1,0.31,10
0.625,0.49,0.19,1.7015,0.3855,11
0.635,0.485,0.155,1.073,0.35,11
0.635,0.5,0.175,1.477,0.39,12
0.65,0.495,0.16,1.3105,0.355,9
0.675,0.52,0.175,1.494,0.37,9
0.675,0.51,0.15,1.1965,0.386,11
0.71,0.545,0.175,1.907,0.475,11
0.715,0.565,0.18,1.79,0.5385,9
0.72,0.59,0.205,1.7495,0.48,11
0.56,0.42,0.18,1.6645,0.4525,9
0.57,0.45,0.15,0.9645,0.209,9
0.605,0.465,0.155,1.1,0.2585,10
0.64,0.505,0.175,1.3185,0.3315,9
0.595,0.455,0.14,0.914,0.271,9
0.6,0.5,0.17,1.13,0.335,11
0.615,0.495,0.155,1.0805,0.32,9
0.635,0.495,0.175,1.2355,0.347,10
0.645,0.535,0.19,1.2395,0.424,10
0.65,0.505,0.165,1.357,0.43,11
0.655,0.5,0.22,1.359,0.405,13
0.56,0.44,0.135,0.8025,0.259,9
0.585,0.475,0.165,1.053,0.3,11
0.585,0.455,0.17,0.9945,0.2845,11
0.515,0.4,0.125,0.615,0.1765,8
0.565,0.45,0.165,0.887,0.249,11
0.625,0.485,0.15,1.0945,0.296,10
